시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
인천,동구,차대차,추돌,10,0,17,3,13,1
인천,동구,차대차,기타,30,0,49,7,34,8
인천,동구,차량단독,기타,3,0,3,2,1,0
인천,남구,차대사람,횡단중,125,4,123,67,47,9
인천,남구,차대사람,차도통행중,20,1,19,10,8,1
인천,남구,차대사람,길가장자리구역통행중,55,0,55,8,21,26
인천,남구,차대사람,보도통행중,19,1,19,5,12,2
인천,남구,차대사람,기타,98,3,99,17,57,25
인천,남구,차대차,정면충돌,29,2,53,10,40,3
인천,남구,차대차,측면충돌,330,0,538,83,410,45
인천,남구,차대차,후진중충돌,29,0,47,0,44,3
인천,남구,차대차,추돌,193,4,322,48,251,23
인천,남구,차대차,기타,205,2,290,37,226,27
인천,남구,차량단독,전도,2,0,2,0,0,2
인천,남구,차량단독,공작물충돌,4,0,5,1,3,1
인천,남구,차량단독,기타,18,0,18,5,10,3
인천,부평구,차대사람,횡단중,97,4,109,50,56,3
인천,부평구,차대사람,차도통행중,36,0,37,17,19,1
인천,부평구,차대사람,길가장자리구역통행중,10,0,10,1,9,0
인천,부평구,차대사람,보도통행중,9,0,10,4,6,0
인천,부평구,차대사람,기타,159,3,163,49,102,12
인천,부평구,차대차,정면충돌,32,0,59,22,36,1
인천,부평구,차대차,측면충돌,224,0,357,64,282,11
인천,부평구,차대차,후진중충돌,20,0,26,0,26,0
인천,부평구,차대차,추돌,225,1,397,42,340,15
인천,부평구,차대차,기타,278,2,396,87,300,9
인천,부평구,차량단독,공작물충돌,4,0,6,2,4,0
인천,부평구,차량단독,기타,15,0,15,5,10,0
인천,남동구,차대사람,횡단중,126,4,131,60,68,3
인천,남동구,차대사람,차도통행중,37,1,36,17,17,2
인천,남동구,차대사람,길가장자리구역통행중,32,0,34,6,21,7
인천,남동구,차대사람,보도통행중,27,0,27,11,15,1
인천,남동구,차대사람,기타,139,1,145,40,96,9
인천,남동구,차대차,정면충돌,51,1,89,21,66,2
인천,남동구,차대차,측면충돌,581,2,914,155,708,51
인천,남동구,차대차,후진중충돌,29,0,46,4,39,3
인천,남동구,차대차,추돌,322,0,571,73,486,12
인천,남동구,차대차,기타,313,1,461,66,372,23
인천,남동구,차량단독,전도,2,0,2,0,0,2
인천,남동구,차량단독,공작물충돌,14,1,16,6,9,1
인천,남동구,차량단독,도로이탈,1,0,1,0,1,0
인천,남동구,차량단독,기타,33,0,36,6,28,2
인천,서구,차대사람,횡단중,137,6,138,70,66,2
인천,서구,차대사람,차도통행중,19,1,18,6,12,0
인천,서구,차대사람,길가장자리구역통행중,32,0,32,7,23,2
인천,서구,차대사람,보도통행중,22,1,21,10,9,2
인천,서구,차대사람,기타,88,2,88,43,42,3
인천,서구,차대차,정면충돌,67,1,112,38,72,2
인천,서구,차대차,측면충돌,422,2,659,135,503,21
인천,서구,차대차,후진중충돌,19,0,25,2,23,0
인천,서구,차대차,추돌,266,1,416,64,347,5
인천,서구,차대차,기타,198,3,269,58,197,14
인천,서구,차량단독,전도,1,0,1,1,0,0
인천,서구,차량단독,공작물충돌,13,2,12,3,8,1
인천,서구,차량단독,기타,30,0,32,11,19,2
인천,연수구,차대사람,횡단중,87,4,93,43,46,4
인천,연수구,차대사람,차도통행중,14,1,13,8,4,1
인천,연수구,차대사람,길가장자리구역통행중,6,0,6,2,4,0
인천,연수구,차대사람,보도통행중,7,0,7,3,4,0
인천,연수구,차대사람,기타,34,1,33,14,17,2
인천,연수구,차대차,정면충돌,17,0,27,9,18,0
인천,연수구,차대차,측면충돌,273,3,409,119,283,7
인천,연수구,차대차,후진중충돌,9,0,12,0,12,0
인천,연수구,차대차,추돌,147,5,260,33,217,10
인천,연수구,차대차,기타,79,2,99,17,78,4
인천,연수구,차량단독,전도,2,0,2,0,1,1
인천,연수구,차량단독,공작물충돌,6,1,11,5,3,3
인천,연수구,차량단독,기타,6,0,6,2,4,0
인천,계양구,차대사람,횡단중,86,4,85,41,41,3
인천,계양구,차대사람,차도통행중,26,2,25,14,10,1
인천,계양구,차대사람,길가장자리구역통행중,12,0,12,3,8,1
인천,계양구,차대사람,보도통행중,16,0,16,6,10,0
인천,계양구,차대사람,기타,66,1,69,23,42,4
인천,계양구,차대차,정면충돌,20,3,29,8,20,1
인천,계양구,차대차,측면충돌,299,1,448,85,325,38
인천,계양구,차대차,후진중충돌,14,0,17,2,15,0
인천,계양구,차대차,추돌,166,2,284,63,212,9
인천,계양구,차대차,기타,75,0,127,20,95,12
인천,계양구,차량단독,전도,1,0,1,1,0,0
인천,계양구,차량단독,공작물충돌,4,1,3,1,2,0
인천,계양구,차량단독,기타,17,0,19,2,16,1
인천,강화군,차대사람,횡단중,25,1,25,18,7,0
인천,강화군,차대사람,차도통행중,2,0,2,1,1,0
인천,강화군,차대사람,길가장자리구역통행중,8,0,8,4,2,2
인천,강화군,차대사람,기타,11,0,11,4,6,1
인천,강화군,차대차,정면충돌,10,0,16,8,8,0
인천,강화군,차대차,측면충돌,97,1,153,54,99,0
인천,강화군,차대차,후진중충돌,3,0,5,1,4,0
인천,강화군,차대차,추돌,14,0,23,4,14,5
인천,강화군,차대차,기타,18,0,24,8,16,0
인천,강화군,차량단독,전도,4,0,20,3,7,10
인천,강화군,차량단독,전복,3,2,7,3,1,3
인천,강화군,차량단독,공작물충돌,3,1,4,2,2,0
인천,강화군,차량단독,도로이탈,2,0,2,2,0,0
인천,강화군,차량단독,기타,2,2,0,0,0,0
인천,옹진군,차대사람,차도통행중,1,1,1,0,0,1
인천,옹진군,차대사람,기타,4,0,4,4,0,0
인천,옹진군,차대차,정면충돌,2,0,4,1,3,0
인천,옹진군,차대차,측면충돌,19,0,34,9,24,1
인천,옹진군,차대차,추돌,2,0,3,2,1,0
인천,옹진군,차량단독,전복,1,0,1,1,0,0
인천,옹진군,차량단독,공작물충돌,5,0,6,1,3,2
인천,옹진군,차량단독,도로이탈,1,1,0,0,0,0
광주,동구,차대사람,횡단중,68,1,72,36,34,2
광주,동구,차대사람,차도통행중,3,0,3,0,3,0
광주,동구,차대사람,길가장자리구역통행중,11,0,12,3,9,0
광주,동구,차대사람,보도통행중,3,0,3,1,2,0
광주,동구,차대사람,기타,51,0,54,12,39,3
광주,동구,차대차,정면충돌,14,0,24,8,16,0
광주,동구,차대차,측면충돌,114,1,179,20,155,4
광주,동구,차대차,후진중충돌,14,0,23,0,23,0
광주,동구,차대차,추돌,88,0,184,8,167,9
광주,동구,차대차,기타,124,1,193,15,168,10
광주,동구,차량단독,전도,1,0,1,0,1,0
광주,동구,차량단독,공작물충돌,6,0,7,2,4,1
광주,동구,차량단독,기타,12,0,12,5,7,0
광주,서구,차대사람,횡단중,155,5,165,64,97,4
광주,서구,차대사람,차도통행중,42,1,43,13,29,1
광주,서구,차대사람,길가장자리구역통행중,17,1,17,2,15,0
광주,서구,차대사람,보도통행중,8,0,8,2,6,0
광주,서구,차대사람,기타,117,2,125,34,89,2
광주,서구,차대차,정면충돌,19,0,36,5,31,0
광주,서구,차대차,측면충돌,865,1,1499,125,1335,39
광주,서구,차대차,후진중충돌,25,0,43,0,43,0
광주,서구,차대차,추돌,378,0,723,24,689,10
광주,서구,차대차,기타,279,1,455,40,399,16
광주,서구,차량단독,전도,3,0,3,2,1,0
광주,서구,차량단독,공작물충돌,17,0,23,3,15,5
광주,서구,차량단독,도로이탈,1,0,1,0,1,0
광주,서구,차량단독,기타,26,0,29,3,26,0
광주,북구,차대사람,횡단중,194,12,193,89,98,6
광주,북구,차대사람,차도통행중,48,1,50,15,35,0
광주,북구,차대사람,길가장자리구역통행중,14,0,14,1,11,2
광주,북구,차대사람,보도통행중,17,0,18,5,11,2
광주,북구,차대사람,기타,244,3,254,68,166,20
광주,북구,차대차,정면충돌,45,0,85,9,75,1
광주,북구,차대차,측면충돌,820,5,1482,122,1321,39
광주,북구,차대차,후진중충돌,28,0,31,0,31,0
광주,북구,차대차,추돌,357,0,731,37,675,19
광주,북구,차대차,기타,423,1,695,65,609,21
광주,북구,차량단독,전도,6,0,9,3,6,0
광주,북구,차량단독,전복,1,0,1,0,1,0
광주,북구,차량단독,공작물충돌,22,2,31,5,25,1
광주,북구,차량단독,도로이탈,1,0,1,0,0,1
광주,북구,차량단독,기타,49,1,52,14,34,4
광주,광산구,차대사람,횡단중,143,7,145,61,81,3
광주,광산구,차대사람,차도통행중,37,3,34,7,27,0
광주,광산구,차대사람,길가장자리구역통행중,14,0,16,2,13,1
광주,광산구,차대사람,보도통행중,11,0,11,1,7,3
광주,광산구,차대사람,기타,90,2,114,26,88,0
광주,광산구,차대차,정면충돌,63,1,109,25,83,1
광주,광산구,차대차,측면충돌,823,2,1424,172,1210,42
광주,광산구,차대차,후진중충돌,25,0,39,1,37,1
광주,광산구,차대차,추돌,428,3,847,68,763,16
광주,광산구,차대차,기타,259,4,391,50,330,11
광주,광산구,차량단독,전도,10,0,13,3,9,1
광주,광산구,차량단독,공작물충돌,21,0,33,9,22,2
광주,광산구,차량단독,도로이탈,4,3,1,0,1,0
광주,광산구,차량단독,도로이탈,1,0,2,2,0,0
광주,광산구,차량단독,기타,31,1,40,12,27,1
광주,남구,차대사람,횡단중,85,6,82,46,36,0
광주,남구,차대사람,차도통행중,11,0,12,5,6,1
광주,남구,차대사람,길가장자리구역통행중,7,0,7,1,6,0
광주,남구,차대사람,보도통행중,6,0,6,3,3,0
광주,남구,차대사람,기타,79,2,85,33,48,4
광주,남구,차대차,정면충돌,5,0,9,1,8,0
광주,남구,차대차,측면충돌,287,2,470,57,397,16
광주,남구,차대차,후진중충돌,12,0,21,0,19,2
광주,남구,차대차,추돌,140,1,276,13,252,11
광주,남구,차대차,기타,119,0,184,20,156,8
광주,남구,차량단독,공작물충돌,6,0,10,3,7,0
광주,남구,차량단독,기타,12,0,12,3,7,2
대전,동구,차대사람,횡단중,110,7,109,57,51,1
대전,동구,차대사람,차도통행중,25,2,23,8,13,2
대전,동구,차대사람,길가장자리구역통행중,8,0,8,1,7,0
대전,동구,차대사람,보도통행중,8,0,8,4,4,0
대전,동구,차대사람,기타,148,2,153,54,93,6
대전,동구,차대차,정면충돌,33,0,65,20,42,3
대전,동구,차대차,측면충돌,462,2,704,140,556,8
대전,동구,차대차,후진중충돌,14,0,16,1,14,1
대전,동구,차대차,추돌,207,3,386,47,334,5
대전,동구,차대차,기타,205,3,291,49,235,7
대전,동구,차량단독,전도,3,0,5,3,2,0
대전,동구,차량단독,전복,1,0,2,1,1,0
대전,동구,차량단독,공작물충돌,4,1,4,2,2,0
대전,동구,차량단독,도로이탈,3,2,3,2,1,0
대전,동구,차량단독,기타,27,2,34,9,25,0
대전,중구,차대사람,횡단중,119,4,120,50,64,6
대전,중구,차대사람,차도통행중,37,1,37,9,25,3
대전,중구,차대사람,길가장자리구역통행중,28,1,27,7,17,3
대전,중구,차대사람,보도통행중,17,0,24,14,10,0
대전,중구,차대사람,기타,75,1,76,30,45,1
대전,중구,차대차,정면충돌,21,0,39,12,26,1
대전,중구,차대차,측면충돌,445,3,718,113,584,21
대전,중구,차대차,후진중충돌,17,0,24,1,23,0
대전,중구,차대차,추돌,215,1,373,33,331,9
대전,중구,차대차,기타,123,0,187,22,146,19
대전,중구,차량단독,전도,3,0,4,3,0,1
대전,중구,차량단독,공작물충돌,3,1,2,2,0,0
대전,중구,차량단독,기타,25,0,26,11,12,3
대전,서구,차대사람,횡단중,199,8,197,87,107,3
대전,서구,차대사람,차도통행중,35,1,35,13,22,0
대전,서구,차대사람,길가장자리구역통행중,70,0,73,13,58,2
대전,서구,차대사람,보도통행중,27,1,30,10,20,0
대전,서구,차대사람,기타,197,2,200,59,137,4
대전,서구,차대차,정면충돌,29,0,49,10,36,3
대전,서구,차대차,측면충돌,764,2,1245,211,985,49
대전,서구,차대차,후진중충돌,56,0,75,5,69,1
대전,서구,차대차,추돌,377,1,689,53,621,15
대전,서구,차대차,기타,500,4,816,85,698,33
대전,서구,차량단독,전도,2,0,2,0,2,0
대전,서구,차량단독,전복,1,1,0,0,0,0
대전,서구,차량단독,공작물충돌,14,2,21,5,16,0
대전,서구,차량단독,기타,39,0,44,18,23,3
대전,유성구,차대사람,횡단중,88,6,86,42,39,5
대전,유성구,차대사람,차도통행중,10,0,10,2,7,1
대전,유성구,차대사람,길가장자리구역통행중,18,1,17,5,11,1
대전,유성구,차대사람,보도통행중,10,1,9,2,6,1
대전,유성구,차대사람,기타,106,0,109,34,69,6
대전,유성구,차대차,정면충돌,18,1,29,8,17,4
대전,유성구,차대차,측면충돌,561,3,1013,184,765,64
대전,유성구,차대차,후진중충돌,12,0,15,1,14,0
대전,유성구,차대차,추돌,490,2,907,93,764,50
대전,유성구,차대차,기타,588,1,948,125,785,38
대전,유성구,차량단독,전도,5,1,4,1,3,0
대전,유성구,차량단독,전복,1,0,1,0,1,0
대전,유성구,차량단독,공작물충돌,14,4,15,5,5,5
대전,유성구,차량단독,도로이탈,1,0,1,1,0,0
대전,유성구,차량단독,기타,39,2,37,20,16,1
대전,대덕구,차대사람,횡단중,55,5,51,24,25,2
대전,대덕구,차대사람,차도통행중,6,1,5,2,0,3
대전,대덕구,차대사람,길가장자리구역통행중,7,1,6,2,3,1
대전,대덕구,차대사람,보도통행중,6,1,5,2,2,1
대전,대덕구,차대사람,기타,106,1,107,52,51,4
대전,대덕구,차대차,정면충돌,6,0,12,3,7,2
대전,대덕구,차대차,측면충돌,208,0,319,50,242,27
대전,대덕구,차대차,후진중충돌,4,0,4,0,4,0
대전,대덕구,차대차,추돌,173,3,312,31,252,29
대전,대덕구,차대차,기타,313,0,454,71,357,26
대전,대덕구,차량단독,공작물충돌,1,0,1,0,1,0
대전,대덕구,차량단독,기타,12,1,11,3,7,1
울산,중구,차대사람,횡단중,105,6,106,57,45,4
울산,중구,차대사람,차도통행중,35,0,38,14,22,2
울산,중구,차대사람,길가장자리구역통행중,11,0,12,3,9,0
울산,중구,차대사람,보도통행중,12,0,12,4,7,1
울산,중구,차대사람,기타,42,1,45,13,27,5
울산,중구,차대차,정면충돌,19,0,38,12,23,3
울산,중구,차대차,측면충돌,310,1,451,86,302,63
울산,중구,차대차,후진중충돌,8,0,10,0,9,1
울산,중구,차대차,추돌,91,1,166,20,132,14
울산,중구,차대차,기타,97,1,161,26,116,19
울산,중구,차량단독,전도,3,0,3,0,3,0
울산,중구,차량단독,공작물충돌,18,0,19,1,8,10
울산,중구,차량단독,주/정차차량 충돌,1,0,1,0,0,1
울산,중구,차량단독,도로이탈,1,0,1,1,0,0
울산,중구,차량단독,도로이탈,2,0,2,2,0,0
울산,중구,차량단독,기타,14,0,15,12,1,2
울산,남구,차대사람,횡단중,151,12,153,82,63,8
울산,남구,차대사람,차도통행중,35,0,36,13,21,2
울산,남구,차대사람,길가장자리구역통행중,21,0,21,9,11,1
울산,남구,차대사람,보도통행중,12,0,12,7,5,0
울산,남구,차대사람,기타,84,1,88,31,53,4
울산,남구,차대차,정면충돌,59,1,121,38,81,2
울산,남구,차대차,측면충돌,459,0,650,189,432,29
울산,남구,차대차,후진중충돌,18,0,19,2,17,0
울산,남구,차대차,추돌,210,2,396,60,317,19
울산,남구,차대차,기타,160,1,217,50,159,8
울산,남구,차량단독,전도,5,2,3,0,2,1
울산,남구,차량단독,공작물충돌,16,4,13,5,4,4
울산,남구,차량단독,도로이탈,1,0,4,4,0,0
울산,남구,차량단독,기타,23,0,24,13,11,0
울산,동구,차대사람,횡단중,59,1,66,29,36,1
울산,동구,차대사람,차도통행중,8,1,7,2,5,0
울산,동구,차대사람,길가장자리구역통행중,4,0,4,0,4,0
울산,동구,차대사람,보도통행중,7,0,8,2,6,0
울산,동구,차대사람,기타,60,1,61,24,36,1
울산,동구,차대차,정면충돌,14,0,25,6,19,0
울산,동구,차대차,측면충돌,162,0,209,64,143,2
울산,동구,차대차,후진중충돌,6,0,8,0,8,0
울산,동구,차대차,추돌,48,0,86,16,70,0
울산,동구,차대차,기타,107,0,137,35,100,2
울산,동구,차량단독,전도,9,1,8,4,4,0
울산,동구,차량단독,전복,1,0,1,1,0,0
울산,동구,차량단독,공작물충돌,5,0,5,2,3,0
울산,동구,차량단독,기타,17,2,16,5,11,0
울산,북구,차대사람,횡단중,46,1,47,29,16,2
울산,북구,차대사람,차도통행중,19,0,21,12,9,0
울산,북구,차대사람,길가장자리구역통행중,6,0,6,2,4,0
울산,북구,차대사람,보도통행중,3,0,3,2,0,1
울산,북구,차대사람,기타,18,2,17,5,11,1
울산,북구,차대차,정면충돌,26,1,39,13,24,2
울산,북구,차대차,측면충돌,226,5,385,90,269,26
울산,북구,차대차,후진중충돌,7,0,9,0,9,0
울산,북구,차대차,추돌,136,1,269,49,209,11
울산,북구,차대차,기타,106,0,148,42,86,20
울산,북구,차량단독,전도,6,1,7,4,3,0
울산,북구,차량단독,전복,1,0,3,2,1,0
울산,북구,차량단독,공작물충돌,22,4,22,8,6,8
울산,북구,차량단독,도로이탈,2,0,2,0,0,2
울산,북구,차량단독,기타,7,1,7,2,5,0
울산,북구,철길건널목,철길건널목,1,0,6,1,4,1
울산,울주군,차대사람,횡단중,68,3,70,34,34,2
울산,울주군,차대사람,차도통행중,15,1,14,7,6,1
울산,울주군,차대사람,길가장자리구역통행중,19,0,20,4,13,3
울산,울주군,차대사람,보도통행중,10,0,10,7,3,0
울산,울주군,차대사람,기타,38,2,39,13,18,8
울산,울주군,차대차,정면충돌,64,0,110,37,64,9
울산,울주군,차대차,측면충돌,278,2,456,104,305,47
울산,울주군,차대차,후진중충돌,8,0,9,4,5,0
울산,울주군,차대차,추돌,172,8,355,77,239,39
울산,울주군,차대차,기타,108,4,171,49,104,18
울산,울주군,차량단독,전도,9,1,10,6,2,2
울산,울주군,차량단독,전복,2,0,2,1,1,0
울산,울주군,차량단독,공작물충돌,23,3,23,7,13,3
